% 1. Title: Ear Biometrics Database
% 
% 2. Sources:
%      (a) Creator: Hugh Pearse
%      (b) Donor: The West Pomeranian University of Technology
%      (c) Date: October 2013
% 
@RELATION ears

@ATTRIBUTE row1  NUMERIC
@ATTRIBUTE row2  NUMERIC
@ATTRIBUTE row3  NUMERIC
@ATTRIBUTE row4  NUMERIC
@ATTRIBUTE row5  NUMERIC
@ATTRIBUTE row6  NUMERIC
@ATTRIBUTE row7  NUMERIC
@ATTRIBUTE row8  NUMERIC
@ATTRIBUTE row9  NUMERIC
@ATTRIBUTE row10  NUMERIC
@ATTRIBUTE file string

@DATA
32,23,10,10,16,16,5,4,86,94,./ear-dataset/187M0W1L0H0I020000000000.JPG
20,4,1,12,1,4,12,1,59,88,./ear-dataset/187M0W1L1H0I020000000000.JPG
61,32,16,8,2,2,7,9,15,28,./ear-dataset/187M0W1R0H0I010000000000.JPG
51,29,16,4,0,1,3,9,17,29,./ear-dataset/187M0W1R1H0I010000000000.JPG
19,22,1,7,13,19,10,4,22,40,./ear-dataset/188F0W0L0H0I020100000000.JPG
36,6,10,15,24,31,8,28,10,12,./ear-dataset/188F0W0L1H0I020100000000.JPG
85,18,0,0,0,14,25,34,46,51,./ear-dataset/188F0W0R0H0I011200000000.JPG
57,23,13,7,1,0,7,4,7,4,./ear-dataset/188F0W0R1H0I011200000000.JPG
19,22,1,7,13,19,10,4,22,40,./ear-dataset/188F0W1L0H0I020100000000.JPG
36,6,10,15,24,31,8,28,10,12,./ear-dataset/188F0W1L1H0I020100000000.JPG
85,18,0,0,0,14,25,34,46,51,./ear-dataset/188F0W1R0H0I011200000000.JPG
57,23,13,7,1,0,7,4,7,4,./ear-dataset/188F0W1R1H0I011200000000.JPG
44,18,5,1,8,22,49,55,58,53,./ear-dataset/189M0W0L0H0I020000000000.JPG
45,31,1,4,15,16,6,1,3,46,./ear-dataset/189M0W0L1H1I020000000000.JPG
12,25,28,13,29,29,37,47,77,118,./ear-dataset/189M0W0R0H0I010000000000.JPG
30,7,0,5,2,7,10,31,40,70,./ear-dataset/189M0W0R1H0I010000000000.JPG
44,18,5,1,8,22,49,55,58,53,./ear-dataset/189M0W1L0H0I020000000000.JPG
45,31,1,4,15,16,6,1,3,46,./ear-dataset/189M0W1L1H1I020000000000.JPG
12,25,28,13,29,29,37,47,77,118,./ear-dataset/189M0W1R0H0I010000000000.JPG
30,7,0,5,2,7,10,31,40,70,./ear-dataset/189M0W1R1H0I010000000000.JPG
40,13,14,1,34,34,53,46,55,16,./ear-dataset/190M0W0L0H0I020000000000.JPG
10,2,1,20,32,35,46,22,49,51,./ear-dataset/190M0W0L1H0I020000000000.JPG
63,16,7,4,0,0,4,15,24,50,./ear-dataset/190M0W0R0H0I010000000000.JPG
184,157,27,5,1,7,23,40,61,94,./ear-dataset/190M0W0R1H0I010000000000.JPG
40,13,14,1,34,34,53,46,55,16,./ear-dataset/190M0W1L0H0I020000000000.JPG
10,2,1,20,32,35,46,22,49,51,./ear-dataset/190M0W1L1H0I020000000000.JPG
63,16,7,4,0,0,4,15,24,50,./ear-dataset/190M0W1R0H0I010000000000.JPG
184,157,27,5,1,7,23,40,61,94,./ear-dataset/190M0W1R1H0I010000000000.JPG
47,44,2,19,17,16,4,17,35,44,./ear-dataset/191M0W0L0H0I020000000000.JPG
18,0,37,35,31,42,91,88,99,129,./ear-dataset/191M0W0L1H1I020000000000.JPG
38,27,15,5,0,0,1,34,40,46,./ear-dataset/191M0W0R0H0I010000000000.JPG
29,21,0,13,22,35,50,67,90,109,./ear-dataset/191M0W0R1H0I010000000000.JPG
47,44,2,19,17,16,4,17,35,44,./ear-dataset/191M0W1L0H0I020000000000.JPG
18,0,37,35,31,42,91,88,99,129,./ear-dataset/191M0W1L1H1I020000000000.JPG
38,27,15,5,0,0,1,34,40,46,./ear-dataset/191M0W1R0H0I010000000000.JPG
29,21,0,13,22,35,50,67,90,109,./ear-dataset/191M0W1R1H0I010000000000.JPG
50,16,30,19,7,13,27,14,22,23,./ear-dataset/192F0W0L0H0I020000000000.JPG
19,10,5,7,22,34,35,28,18,5,./ear-dataset/192F0W0L1H0I020000000000.JPG
26,9,1,0,0,4,12,18,51,77,./ear-dataset/192F0W0R0H1I010100000000.JPG
13,3,1,7,16,28,48,70,90,121,./ear-dataset/192F0W0R1H1I010100000000.JPG
50,16,30,19,7,13,27,14,22,23,./ear-dataset/192F0W1L0H0I020000000000.JPG
19,10,5,7,22,34,35,28,18,5,./ear-dataset/192F0W1L1H0I020000000000.JPG
26,9,1,0,0,4,12,18,51,77,./ear-dataset/192F0W1R0H1I010100000000.JPG
13,3,1,7,16,28,48,70,90,121,./ear-dataset/192F0W1R1H1I010100000000.JPG
34,4,12,9,1,22,20,34,55,65,./ear-dataset/193M0W0L0H1I020000000000.JPG
65,7,8,0,7,13,25,38,38,28,./ear-dataset/193M0W0L1H0I020000010000.JPG
67,37,24,9,0,8,7,17,34,50,./ear-dataset/193M0W0R0H0I010000010000.JPG
17,13,14,4,1,1,4,4,6,50,./ear-dataset/193M0W0R1H0I010000010000.JPG
34,4,12,9,1,22,20,34,55,65,./ear-dataset/193M0W1L0H1I020000000000.JPG
65,7,8,0,7,13,25,38,38,28,./ear-dataset/193M0W1L1H0I020000010000.JPG
67,37,24,9,0,8,7,17,34,50,./ear-dataset/193M0W1R0H0I010000010000.JPG
17,13,14,4,1,1,4,4,6,50,./ear-dataset/193M0W1R1H0I010000010000.JPG
4,31,10,24,39,20,14,7,2,20,./ear-dataset/194M0W0L0H0I020000000000.JPG
12,0,10,18,27,29,9,6,9,0,./ear-dataset/194M0W0L1H0I020000000000.JPG
42,20,11,5,4,0,1,6,13,54,./ear-dataset/194M0W0R0H0I011000000000.JPG
88,61,27,6,0,7,14,28,39,85,./ear-dataset/194M0W0R1H0I011000000000.JPG
4,31,10,24,39,20,14,7,2,20,./ear-dataset/194M0W1L0H0I020000000000.JPG
12,0,10,18,27,29,9,6,9,0,./ear-dataset/194M0W1L1H0I020000000000.JPG
42,20,11,5,4,0,1,6,13,54,./ear-dataset/194M0W1R0H0I011000000000.JPG
88,61,27,6,0,7,14,28,39,85,./ear-dataset/194M0W1R1H0I011000000000.JPG
31,20,29,19,20,13,0,1,25,32,./ear-dataset/195F0W0L0H0I020100000000.JPG
61,17,9,7,31,29,10,3,8,2,./ear-dataset/195F0W0L1H0I010100000000.JPG
10,3,19,14,12,17,17,36,64,100,./ear-dataset/195F0W0R0H0I011200000000.JPG
32,15,0,1,3,4,11,20,29,47,./ear-dataset/195F0W0R1H1I010100000000.JPG
31,20,29,19,20,13,0,1,25,32,./ear-dataset/195F0W1L0H0I020100000000.JPG
61,17,9,7,31,29,10,3,8,2,./ear-dataset/195F0W1L1H0I010100000000.JPG
10,3,19,14,12,17,17,36,64,100,./ear-dataset/195F0W1R0H0I011200000000.JPG
32,15,0,1,3,4,11,20,29,47,./ear-dataset/195F0W1R1H1I010100000000.JPG
18,4,16,33,49,41,20,26,10,0,./ear-dataset/196M0W0L0H0I020000000000.JPG
10,19,28,33,37,34,31,34,3,33,./ear-dataset/196M0W0L1H0I020000000000.JPG
106,28,10,1,1,7,19,37,59,90,./ear-dataset/196M0W0R0H0I010000000000.JPG
181,40,9,1,0,5,16,37,69,115,./ear-dataset/196M0W0R1H0I010000000000.JPG
18,4,16,33,49,41,20,26,10,0,./ear-dataset/196M0W1L0H0I020000000000.JPG
10,19,28,33,37,34,31,34,3,33,./ear-dataset/196M0W1L1H0I020000000000.JPG
106,28,10,1,1,7,19,37,59,90,./ear-dataset/196M0W1R0H0I010000000000.JPG
181,40,9,1,0,5,16,37,69,115,./ear-dataset/196M0W1R1H0I010000000000.JPG
46,5,16,55,43,37,4,9,19,16,./ear-dataset/197F0W0L0H0I010100000000.JPG
26,34,30,37,25,7,16,19,34,73,./ear-dataset/197F0W0L1H0I020100000000.JPG
36,13,3,2,10,19,43,70,101,152,./ear-dataset/197F0W0R0H0I010100000300.JPG
26,10,1,1,17,42,69,94,135,180,./ear-dataset/197F0W0R1H1I010100000000.JPG
46,5,16,55,43,37,4,9,19,16,./ear-dataset/197F0W1L0H0I010100000000.JPG
26,34,30,37,25,7,16,19,34,73,./ear-dataset/197F0W1L1H0I020100000000.JPG
36,13,3,2,10,19,43,70,101,152,./ear-dataset/197F0W1R0H0I010100000300.JPG
26,10,1,1,17,42,69,94,135,180,./ear-dataset/197F0W1R1H1I010100000000.JPG
157,13,2,61,52,80,76,92,112,139,./ear-dataset/198M0W0L0H0I020000000000.JPG
3,31,24,0,37,25,18,4,30,46,./ear-dataset/198M0W0L1H1I020000010000.JPG
30,16,11,3,1,8,21,31,48,71,./ear-dataset/198M0W0R0H0I010000010000.JPG
28,13,1,0,2,14,29,48,70,96,./ear-dataset/198M0W0R1H0I010000010000.JPG
157,13,2,61,52,80,76,92,112,139,./ear-dataset/198M0W1L0H0I020000000000.JPG
3,31,24,0,37,25,18,4,30,46,./ear-dataset/198M0W1L1H1I020000010000.JPG
30,16,11,3,1,8,21,31,48,71,./ear-dataset/198M0W1R0H0I010000010000.JPG
28,13,1,0,2,14,29,48,70,96,./ear-dataset/198M0W1R1H0I010000010000.JPG
169,139,50,12,4,4,0,8,16,22,./ear-dataset/199M0W0L0H0I010000010000.JPG
2,1,3,13,16,14,13,10,4,58,./ear-dataset/199M0W0L0H0I020000000000.JPG
36,13,1,2,16,27,25,25,31,43,./ear-dataset/199M0W0L1H0I020000000000.JPG
184,56,22,9,1,1,3,8,20,34,./ear-dataset/199M0W0R1H0I010000010000.JPG
169,139,50,12,4,4,0,8,16,22,./ear-dataset/199M0W1L0H0I010000010000.JPG
2,1,3,13,16,14,13,10,4,58,./ear-dataset/199M0W1L0H0I020000000000.JPG
36,13,1,2,16,27,25,25,31,43,./ear-dataset/199M0W1L1H0I020000000000.JPG
184,56,22,9,1,1,3,8,20,34,./ear-dataset/199M0W1R1H0I010000010000.JPG
1,20,24,12,34,18,6,14,13,7,./ear-dataset/200F0W0L0H0I011100000000.JPG
55,52,83,78,65,44,30,2,10,14,./ear-dataset/200F0W0L1H0I010100000000.JPG
50,7,4,3,22,58,62,70,79,91,./ear-dataset/200F0W0R0H0I010100000000.JPG
40,10,14,21,23,9,22,28,82,112,./ear-dataset/200F0W0R1H0I010100000000.JPG
1,20,24,12,34,18,6,14,13,7,./ear-dataset/200F0W1L0H0I011100000000.JPG
55,52,83,78,65,44,30,2,10,14,./ear-dataset/200F0W1L1H0I010100000000.JPG
50,7,4,3,22,58,62,70,79,91,./ear-dataset/200F0W1R0H0I010100000000.JPG
40,10,14,21,23,9,22,28,82,112,./ear-dataset/200F0W1R1H0I010100000000.JPG
0,24,21,1,10,19,9,37,35,31,./ear-dataset/201F0W0L0H0I021100000000.JPG
21,17,21,17,22,4,14,16,1,67,./ear-dataset/201F0W0L1H0I020100000000.JPG
148,35,23,14,6,0,1,4,7,6,./ear-dataset/201F0W0R0H0I011100000000.JPG
0,0,0,0,19,34,53,76,109,155,./ear-dataset/201F0W0R1H0I010100000000.JPG
0,24,21,1,10,19,9,37,35,31,./ear-dataset/201F0W1L0H0I021100000000.JPG
21,17,21,17,22,4,14,16,1,67,./ear-dataset/201F0W1L1H0I020100000000.JPG
148,35,23,14,6,0,1,4,7,6,./ear-dataset/201F0W1R0H0I011100000000.JPG
0,0,0,0,19,34,53,76,109,155,./ear-dataset/201F0W1R1H0I010100000000.JPG
61,40,36,25,9,1,1,16,22,1,./ear-dataset/202F0W0L0H0I021000000000.JPG
23,18,24,12,14,11,4,1,2,19,./ear-dataset/202F0W0L1H0I011000000000.JPG
16,5,1,1,12,25,37,52,75,112,./ear-dataset/202F0W0R0H0I011000000000.JPG
9,10,7,4,7,19,30,43,64,101,./ear-dataset/202F0W0R1H1I011000000300.JPG
61,40,36,25,9,1,1,16,22,1,./ear-dataset/202F0W1L0H0I021000000000.JPG
23,18,24,12,14,11,4,1,2,19,./ear-dataset/202F0W1L1H0I011000000000.JPG
16,5,1,1,12,25,37,52,75,112,./ear-dataset/202F0W1R0H0I011000000000.JPG
9,10,7,4,7,19,30,43,64,101,./ear-dataset/202F0W1R1H1I011000000300.JPG
28,64,75,37,38,23,1,27,110,173,./ear-dataset/203F0W0L0H0I021000000000.JPG
44,4,12,15,39,43,11,46,21,0,./ear-dataset/203F0W0L1H0I020000000000.JPG
40,19,3,6,7,13,28,50,69,112,./ear-dataset/203F0W0R0H0I010000010000.JPG
24,7,1,1,4,12,29,54,83,122,./ear-dataset/203F0W0R1H0I010000010000.JPG
28,64,75,37,38,23,1,27,110,173,./ear-dataset/203F0W1L0H0I021000000000.JPG
44,4,12,15,39,43,11,46,21,0,./ear-dataset/203F0W1L1H0I020000000000.JPG
40,19,3,6,7,13,28,50,69,112,./ear-dataset/203F0W1R0H0I010000010000.JPG
24,7,1,1,4,12,29,54,83,122,./ear-dataset/203F0W1R1H0I010000010000.JPG
84,87,96,59,44,7,5,26,39,27,./ear-dataset/204F0W0L0H0I011100000000.JPG
44,25,21,25,25,1,7,16,32,43,./ear-dataset/204F0W0L0H0I021100000000.JPG
33,12,7,0,1,7,17,25,43,71,./ear-dataset/204F0W0R0H0I011000000000.JPG
25,10,1,3,7,16,28,41,56,74,./ear-dataset/204F0W0R1H0I011000000000.JPG
84,87,96,59,44,7,5,26,39,27,./ear-dataset/204F0W1L0H0I011100000000.JPG
44,25,21,25,25,1,7,16,32,43,./ear-dataset/204F0W1L0H0I021100000000.JPG
33,12,7,0,1,7,17,25,43,71,./ear-dataset/204F0W1R0H0I011000000000.JPG
25,10,1,3,7,16,28,41,56,74,./ear-dataset/204F0W1R1H0I011000000000.JPG
58,13,3,9,7,8,46,44,47,52,./ear-dataset/205F0W0L0H0I020000000300.JPG
16,1,4,5,13,4,1,0,67,100,./ear-dataset/205F0W0L1H0I010000000000.JPG
36,7,0,10,15,17,37,58,74,129,./ear-dataset/205F0W0R0H0I010000000000.JPG
23,10,3,1,5,17,26,24,31,76,./ear-dataset/205F0W0R1H1I010000000000.JPG
58,13,3,9,7,8,46,44,47,52,./ear-dataset/205F0W1L0H0I020000000300.JPG
16,1,4,5,13,4,1,0,67,100,./ear-dataset/205F0W1L1H0I010000000000.JPG
36,7,0,10,15,17,37,58,74,129,./ear-dataset/205F0W1R0H0I010000000000.JPG
23,10,3,1,5,17,26,24,31,76,./ear-dataset/205F0W1R1H1I010000000000.JPG
16,1,16,20,34,26,7,7,1,4,./ear-dataset/206M0W0L0H0I020001000000.JPG
103,20,10,16,34,1,15,16,17,63,./ear-dataset/206M0W0L1H0I020001000000.JPG
48,31,9,5,1,8,19,38,65,87,./ear-dataset/206M0W0R0H0I010001010000.JPG
10,2,1,3,2,3,10,16,25,40,./ear-dataset/206M0W0R1H0I010001010000.JPG
16,1,16,20,34,26,7,7,1,4,./ear-dataset/206M0W1L0H0I020001000000.JPG
103,20,10,16,34,1,15,16,17,63,./ear-dataset/206M0W1L1H0I020001000000.JPG
48,31,9,5,1,8,19,38,65,87,./ear-dataset/206M0W1R0H0I010001010000.JPG
10,2,1,3,2,3,10,16,25,40,./ear-dataset/206M0W1R1H0I010001010000.JPG
16,9,8,1,12,7,17,22,23,41,./ear-dataset/207F0W0L0H0I022000000000.JPG
21,12,2,0,22,19,4,20,28,20,./ear-dataset/207F0W0L1H0I020000000000.JPG
73,26,43,47,40,1,12,10,7,9,./ear-dataset/207F0W0L1H1I020000000000.JPG
49,29,12,0,5,13,25,37,62,95,./ear-dataset/207F0W0R0H0I010000000000.JPG
0,0,0,0,0,0,52,91,119,114,./ear-dataset/207F0W0R1H0I010000000000.JPG
16,9,8,1,12,7,17,22,23,41,./ear-dataset/207F0W1L0H0I022000000000.JPG
21,12,2,0,22,19,4,20,28,20,./ear-dataset/207F0W1L1H0I020000000000.JPG
73,26,43,47,40,1,12,10,7,9,./ear-dataset/207F0W1L1H1I020000000000.JPG
49,29,12,0,5,13,25,37,62,95,./ear-dataset/207F0W1R0H0I010000000000.JPG
0,0,0,0,0,0,52,91,119,114,./ear-dataset/207F0W1R1H0I010000000000.JPG
7,10,23,22,25,13,18,16,14,4,./ear-dataset/208F0W0L0H0I021100000000.JPG
53,45,37,29,20,14,10,6,1,10,./ear-dataset/208F0W0L1H0I011100000000.JPG
79,55,0,0,0,49,53,60,77,90,./ear-dataset/208F0W0R0H0I010100000000.JPG
41,19,4,2,0,7,24,41,64,106,./ear-dataset/208F0W0R1H1I011100000000.JPG
7,10,23,22,25,13,18,16,14,4,./ear-dataset/208F0W1L0H0I021100000000.JPG
53,45,37,29,20,14,10,6,1,10,./ear-dataset/208F0W1L1H0I011100000000.JPG
79,55,0,0,0,49,53,60,77,90,./ear-dataset/208F0W1R0H0I010100000000.JPG
41,19,4,2,0,7,24,41,64,106,./ear-dataset/208F0W1R1H1I011100000000.JPG
40,1,31,47,43,44,44,31,22,17,./ear-dataset/209M0W0L0H0I020000000000.JPG
40,44,29,4,0,14,21,71,87,85,./ear-dataset/209M0W0L1H0I020000000000.JPG
46,0,0,0,37,55,77,121,142,170,./ear-dataset/209M0W0R0H0I010000000000.JPG
28,10,7,0,1,6,12,25,37,53,./ear-dataset/209M0W0R1H0I010000000000.JPG
40,1,31,47,43,44,44,31,22,17,./ear-dataset/209M0W1L0H0I020000000000.JPG
40,44,29,4,0,14,21,71,87,85,./ear-dataset/209M0W1L1H0I020000000000.JPG
46,0,0,0,37,55,77,121,142,170,./ear-dataset/209M0W1R0H0I010000000000.JPG
28,10,7,0,1,6,12,25,37,53,./ear-dataset/209M0W1R1H0I010000000000.JPG
7,9,19,31,52,55,76,66,7,0,./ear-dataset/210M0W0L0H0I021000000000.JPG
1,5,7,8,9,5,0,43,17,8,./ear-dataset/210M0W0L1H0I021000000000.JPG
64,55,23,4,1,0,4,9,17,22,./ear-dataset/210M0W0R0H0I011000000000.JPG
16,5,2,1,1,6,12,20,25,32,./ear-dataset/210M0W0R1H0I011000000000.JPG
7,9,19,31,52,55,76,66,7,0,./ear-dataset/210M0W1L0H0I021000000000.JPG
1,5,7,8,9,5,0,43,17,8,./ear-dataset/210M0W1L1H0I021000000000.JPG
64,55,23,4,1,0,4,9,17,22,./ear-dataset/210M0W1R0H0I011000000000.JPG
16,5,2,1,1,6,12,20,25,32,./ear-dataset/210M0W1R1H0I011000000000.JPG
37,4,55,61,56,27,22,22,12,1,./ear-dataset/211F0W0L0H0I021100000000.JPG
96,70,50,21,58,58,45,42,28,28,./ear-dataset/211F0W0L1H1I010100000000.JPG
34,1,1,3,5,6,18,34,67,103,./ear-dataset/211F0W0R0H0I010100000000.JPG
49,36,23,11,4,2,1,6,5,11,./ear-dataset/211F0W0R1H0I010000000000.JPG
37,4,55,61,56,27,22,22,12,1,./ear-dataset/211F0W1L0H0I021100000000.JPG
96,70,50,21,58,58,45,42,28,28,./ear-dataset/211F0W1L1H1I010100000000.JPG
34,1,1,3,5,6,18,34,67,103,./ear-dataset/211F0W1R0H0I010100000000.JPG
49,36,23,11,4,2,1,6,5,11,./ear-dataset/211F0W1R1H0I010000000000.JPG
104,45,1,13,10,10,18,29,32,1,./ear-dataset/212F0W0L0H0I021100000000.JPG
28,0,84,13,52,41,18,57,36,9,./ear-dataset/212F0W0L1H0I011100000000.JPG
37,12,5,0,3,1,13,25,46,88,./ear-dataset/212F0W0R0H0I011100000300.JPG
31,13,4,1,4,11,23,40,64,92,./ear-dataset/212F0W0R1H1I010200000000.JPG
104,45,1,13,10,10,18,29,32,1,./ear-dataset/212F0W1L0H0I021100000000.JPG
28,0,84,13,52,41,18,57,36,9,./ear-dataset/212F0W1L1H0I011100000000.JPG
37,12,5,0,3,1,13,25,46,88,./ear-dataset/212F0W1R0H0I011100000300.JPG
31,13,4,1,4,11,23,40,64,92,./ear-dataset/212F0W1R1H1I010200000000.JPG
6,0,5,25,33,32,26,4,1,25,./ear-dataset/213F0W0L0H0I010100000000.JPG
64,11,2,0,19,40,31,37,33,40,./ear-dataset/213F0W0L1H0I010100000000.JPG
43,22,9,4,0,0,10,18,31,49,./ear-dataset/213F0W0R0H0I011100000000.JPG
17,7,4,5,10,22,38,58,66,80,./ear-dataset/213F0W0R1H0I011100000000.JPG
6,0,5,25,33,32,26,4,1,25,./ear-dataset/213F0W1L0H0I010100000000.JPG
64,11,2,0,19,40,31,37,33,40,./ear-dataset/213F0W1L1H0I010100000000.JPG
43,22,9,4,0,0,10,18,31,49,./ear-dataset/213F0W1R0H0I011100000000.JPG
17,7,4,5,10,22,38,58,66,80,./ear-dataset/213F0W1R1H0I011100000000.JPG
7,1,8,13,14,22,15,3,15,37,./ear-dataset/214M0W0L0H0I020000000000.JPG
104,0,6,1,7,11,54,55,50,37,./ear-dataset/214M0W0L1H0I010000000000.JPG
80,22,9,1,0,7,16,41,46,55,./ear-dataset/214M0W0R0H0I010000000000.JPG
18,7,1,2,7,11,17,19,25,34,./ear-dataset/214M0W0R1H0I010000000000.JPG
7,1,8,13,14,22,15,3,15,37,./ear-dataset/214M0W1L0H0I020000000000.JPG
104,0,6,1,7,11,54,55,50,37,./ear-dataset/214M0W1L1H0I010000000000.JPG
80,22,9,1,0,7,16,41,46,55,./ear-dataset/214M0W1R0H0I010000000000.JPG
18,7,1,2,7,11,17,19,25,34,./ear-dataset/214M0W1R1H0I010000000000.JPG
38,4,15,22,5,8,10,10,4,1,./ear-dataset/215F0W0L0H0I010100000000.JPG
11,1,1,5,1,0,4,5,11,25,./ear-dataset/215F0W0L1H0I000100000000.JPG
10,4,10,12,16,30,37,55,81,110,./ear-dataset/215F0W0R0H0I010100000000.JPG
28,11,2,1,7,15,27,49,76,113,./ear-dataset/215F0W0R1H0I020100000000.JPG
38,4,15,22,5,8,10,10,4,1,./ear-dataset/215F0W1L0H0I010100000000.JPG
11,1,1,5,1,0,4,5,11,25,./ear-dataset/215F0W1L1H0I000100000000.JPG
10,4,10,12,16,30,37,55,81,110,./ear-dataset/215F0W1R0H0I010100000000.JPG
28,11,2,1,7,15,27,49,76,113,./ear-dataset/215F0W1R1H0I020100000000.JPG
2,11,14,10,24,35,21,22,8,2,./ear-dataset/216F0W0L0H0I010000000000.JPG
35,0,63,40,34,31,30,37,40,46,./ear-dataset/216F0W0L1H0I010000000000.JPG
85,73,58,47,1,22,28,25,54,85,./ear-dataset/216F0W0R0H0I011000000000.JPG
40,17,5,2,1,5,14,28,43,73,./ear-dataset/216F0W0R1H0I011000000000.JPG
2,11,14,10,24,35,21,22,8,2,./ear-dataset/216F0W1L0H0I010000000000.JPG
35,0,63,40,34,31,30,37,40,46,./ear-dataset/216F0W1L1H0I010000000000.JPG
85,73,58,47,1,22,28,25,54,85,./ear-dataset/216F0W1R0H0I011000000000.JPG
40,17,5,2,1,5,14,28,43,73,./ear-dataset/216F0W1R1H0I011000000000.JPG
52,44,23,28,31,34,36,2,11,3,./ear-dataset/217F0W0L0H0I010000000000.JPG
119,100,87,25,19,0,20,29,32,67,./ear-dataset/217F0W0L1H0I011000000000.JPG
22,10,5,1,1,2,6,10,20,38,./ear-dataset/217F0W0R0H0I010000000000.JPG
0,0,0,0,30,45,60,76,100,127,./ear-dataset/217F0W0R1H0I010000000000.JPG
52,44,23,28,31,34,36,2,11,3,./ear-dataset/217F0W1L0H0I010000000000.JPG
119,100,87,25,19,0,20,29,32,67,./ear-dataset/217F0W1L1H0I011000000000.JPG
22,10,5,1,1,2,6,10,20,38,./ear-dataset/217F0W1R0H0I010000000000.JPG
0,0,0,0,30,45,60,76,100,127,./ear-dataset/217F0W1R1H0I010000000000.JPG
33,32,28,37,0,4,9,18,20,21,./ear-dataset/218F0W0L0H0I012000000000.JPG
172,97,8,1,10,8,0,10,4,9,./ear-dataset/218F0W0L1H0I011000000000.JPG
4,0,11,18,10,2,8,12,32,54,./ear-dataset/218F0W0R0H0I012000000000.JPG
7,0,4,16,28,39,32,44,70,145,./ear-dataset/218F0W0R1H0I021000000000.JPG
33,32,28,37,0,4,9,18,20,21,./ear-dataset/218F0W1L0H0I012000000000.JPG
172,97,8,1,10,8,0,10,4,9,./ear-dataset/218F0W1L1H0I011000000000.JPG
4,0,11,18,10,2,8,12,32,54,./ear-dataset/218F0W1R0H0I012000000000.JPG
7,0,4,16,28,39,32,44,70,145,./ear-dataset/218F0W1R1H0I021000000000.JPG
24,6,9,11,31,30,19,4,20,18,./ear-dataset/219F0W0L0H0I010000000000.JPG
27,16,17,19,14,7,27,88,109,147,./ear-dataset/219F0W0L1H0I020000000000.JPG
16,8,10,17,19,31,45,70,88,117,./ear-dataset/219F0W0R0H0I011000000000.JPG
27,13,8,5,7,2,1,5,3,12,./ear-dataset/219F0W0R1H0I011000000000.JPG
24,6,9,11,31,30,19,4,20,18,./ear-dataset/219F0W1L0H0I010000000000.JPG
27,16,17,19,14,7,27,88,109,147,./ear-dataset/219F0W1L1H0I020000000000.JPG
16,8,10,17,19,31,45,70,88,117,./ear-dataset/219F0W1R0H0I011000000000.JPG
27,13,8,5,7,2,1,5,3,12,./ear-dataset/219F0W1R1H0I011000000000.JPG
4,4,10,17,18,12,31,1,38,59,./ear-dataset/220F0W0L0H0I020100000000.JPG
23,5,1,5,4,4,14,70,88,120,./ear-dataset/220F0W0L1H0I020100000000.JPG
31,9,0,0,0,14,31,52,85,121,./ear-dataset/220F0W0R0H0I010100000000.JPG
23,10,8,12,18,33,49,68,100,127,./ear-dataset/220F0W0R1H0I010100000000.JPG
4,4,10,17,18,12,31,1,38,59,./ear-dataset/220F0W1L0H0I020100000000.JPG
23,5,1,5,4,4,14,70,88,120,./ear-dataset/220F0W1L1H0I020100000000.JPG
31,9,0,0,0,14,31,52,85,121,./ear-dataset/220F0W1R0H0I010100000000.JPG
23,10,8,12,18,33,49,68,100,127,./ear-dataset/220F0W1R1H0I010100000000.JPG
58,59,32,9,7,29,23,26,13,7,./ear-dataset/221F0W0L0H0I021000000000.JPG
117,91,88,67,54,39,36,0,0,0,./ear-dataset/221F0W0L1H0I021000000000.JPG
6,4,3,7,6,11,16,21,41,69,./ear-dataset/221F0W0R0H0I011000000000.JPG
120,35,12,0,10,7,17,49,81,122,./ear-dataset/221F0W0R1H0I011000000000.JPG
58,59,32,9,7,29,23,26,13,7,./ear-dataset/221F0W1L0H0I021000000000.JPG
117,91,88,67,54,39,36,0,0,0,./ear-dataset/221F0W1L1H0I021000000000.JPG
6,4,3,7,6,11,16,21,41,69,./ear-dataset/221F0W1R0H0I011000000000.JPG
120,35,12,0,10,7,17,49,81,122,./ear-dataset/221F0W1R1H0I011000000000.JPG
100,82,33,2,10,23,25,7,50,46,./ear-dataset/222F0W0L0H0I021001000000.JPG
76,59,31,23,20,16,7,12,25,33,./ear-dataset/222F0W0L1H0I021001000000.JPG
74,81,73,47,3,4,13,25,36,60,./ear-dataset/222F0W0R0H0I011001000000.JPG
50,37,28,19,9,4,3,2,1,2,./ear-dataset/222F0W0R1H0I011001000000.JPG
100,82,33,2,10,23,25,7,50,46,./ear-dataset/222F0W1L0H0I021001000000.JPG
76,59,31,23,20,16,7,12,25,33,./ear-dataset/222F0W1L1H0I021001000000.JPG
74,81,73,47,3,4,13,25,36,60,./ear-dataset/222F0W1R0H0I011001000000.JPG
50,37,28,19,9,4,3,2,1,2,./ear-dataset/222F0W1R1H0I011001000000.JPG
29,14,7,3,22,31,38,45,43,29,./ear-dataset/223F0W0L0H0I020100000000.JPG
13,2,8,12,23,29,36,43,41,43,./ear-dataset/223F0W0L1H0I020100000000.JPG
56,28,17,9,4,10,11,15,16,101,./ear-dataset/223F0W0R0H0I011100000200.JPG
10,6,1,4,8,16,28,48,79,107,./ear-dataset/223F0W0R1H0I010100000000.JPG
29,14,7,3,22,31,38,45,43,29,./ear-dataset/223F0W1L0H0I020100000000.JPG
